0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
0,
5.6,
4.748,
5.16084,
5.0531,
5.08884,
5.07631,
5.07845,
5.07594,
5.0749,
5.07343,
5.07213,
5.07081,
5.06953,
5.06827,
5.06703,
5.06581,
5.06461,
5.06344,
5.06229,
5.06115,
5.06004,
5.05895,
5.05788,
5.05683,
5.0558,
5.05478,
5.05379,
5.05281,
5.05185,
5.05091,
5.04999,
5.04908,
5.04819,
5.04731,
5.04645,
5.04561,
5.04478,
5.04396,
5.04317,
5.04238,
5.04161,
5.04086,
5.04011,
5.03939,
5.03867,
5.03797,
5.03728,
5.0366,
5.03594,
5.03528,
-0.565358,
0.286012,
-0.127446,
-0.0203096,
-0.0566467,
-0.0447064,
-0.0474201,
-0.0454677,
-0.0449869,
-0.0440616,
-0.0432951,
-0.0424979,
-0.0417292,
-0.0409701,
-0.0402261,
-0.0394953,
-0.0387778,
-0.0380733,
-0.0373816,
-0.0367025,
-0.0360358,
-0.0353811,
-0.0347383,
-0.0341073,
-0.0334876,
-0.0328793,
-0.032282,
-0.0316955,
-0.0311197,
-0.0305544,
-0.0299993,
-0.0294543,
-0.0289192,
-0.0283938,
-0.027878,
-0.0273715,
-0.0268743,
-0.0263861,
-0.0259067,
-0.0254361,
-0.024974,
-0.0245203,
-0.0240748,
-0.0236375,
-0.023208,
-0.0227864,
-0.0223725,
-0.021966,
-0.021567,
-0.0211752,
-0.0207905,
-0.0204128,
-0.020042,
-0.0196779,
-0.0193204,
-0.0189694,
-0.0186248,
-0.0182864,
-0.0179542,
-0.017628,
-0.0173078,
-0.0169934,
-0.0166847,
-0.0163815,
-0.0160839,
-0.0157918,
-0.0155049,
-0.0152232,
-0.0149466,
-0.0146751,
-0.0144085,
-0.0141467,
-0.0138897,
-0.0136374,
-0.0133897,
-0.0131464,
-0.0129076,
-0.0126731,
-0.0124429,
-0.0122168,
-0.0119949,
-0.011777,
-0.011563,
-0.011353,
-0.0111467,
-0.0109442,
-0.0107454,
-0.0105502,
-0.0103585,
-0.0101703,
-0.00998557,
-0.00980417,
-0.00962606,
-0.00945118,
-0.00927948,
-0.0091109,
-0.00894539,
-0.00878288,
-0.00862332,
